Type,Sample_Wt(g),Sample_ID,Absorbance
B,,1_1,0.001
B,,1_2,0.001
B,,2_1,0.001
B,,2_2,0.001
C,,0,0.001
C,,0,0
C,,0,0
C,,1500,0.158
C,,1500,0.168
C,,1500,0.158
C,,3000,0.323
C,,3000,0.319
C,,3000,0.309
C,,4500,0.493
C,,4500,0.457
C,,4500,0.584
O,0.3,LIF-372,0.113
D,,LIF-372,0.115
O,0.3,LIF-383,0.07
D,,LIF-383,0.067
O,,,
D,,,
O,,,
D,,,
O,,,
D,,,
O,,,
D,,,
O,,,
D,,,
O,,,
