Type,Sample_Wt(g),Sample_ID,Absorbance
B,,1_1,
B,,1_2,
B,,2_1,
B,,2_2,
C,,0.0,
C,,0.0,
C,,0.0,
C,,1500.0,
C,,1500.0,
C,,1500.0,
C,,3000.0,
C,,3000.0,
C,,3000.0,
C,,4500.0,
C,,4500.0,
C,,4500.0,
O,,SD_441,
D,,SD_441,
O,,SD_442,
D,,SD_442,
O,,SD_443,
D,,SD_443,
O,,SD_444,
D,,SD_444,
O,,SD_445,
D,,SD_445,
O,,SD_446,
D,,SD_446,
O,,SD_447,
D,,SD_447,
O,,SD_448,
D,,SD_448,
O,,SD_449,
D,,SD_449,
O,,SD_450,
D,,SD_450,
O,,SD_451,
D,,SD_451,
O,,SD_452,
D,,SD_452,
O,,SD_453,
D,,SD_453,
O,,SD_454,
D,,SD_454,
O,,SD_455,
D,,SD_455,
O,,SD_456,
D,,SD_456,
O,,SD_457,
D,,SD_457,
O,,SD_458,
D,,SD_458,
O,,SD_459,
D,,SD_459,
O,,SD_460,
D,,SD_460,
O,,SD_461,
D,,SD_461,
O,,SD_462,
D,,SD_462,
O,,SD_463,
D,,SD_463,
O,,SD_464,
D,,SD_464,
O,,SD_464,
D,,SD_464,
O,,SD_465,
D,,SD_465,
O,,SD_466,
D,,SD_466,
O,,SD_467,
D,,SD_467,
