Type,Sample_Wt(g),Sample_ID,Absorbance
B,,1_1,
B,,1_2,
B,,2_1,
B,,2_2,
C,,0.0,
C,,0.0,
C,,0.0,
C,,549.5825955,
C,,549.5825955,
C,,549.5825955,
C,,1099.165191,
C,,1099.165191,
C,,1099.165191,
C,,4396.660764,
C,,4396.660764,
C,,4396.660764,
O,,SD_552,
D,,SD_552,
O,,SD_553,
D,,SD_553,
O,,SD_554,
D,,SD_554,
O,,SD_555,
D,,SD_555,
O,,SD_556,
D,,SD_556,
O,,SD_557,
D,,SD_557,
O,,SD_558,
D,,SD_558,
O,,SD_559,
D,,SD_559,
O,,SD_560,
D,,SD_560,
O,,SD_561,
D,,SD_561,
O,,SD_562,
D,,SD_562,
O,,SD_563,
D,,SD_563,
O,,SD_564,
D,,SD_564,
O,,SD_565,
D,,SD_565,
O,,SD_566,
D,,SD_566,
O,,SD_567,
D,,SD_567,
O,,SD_568,
D,,SD_568,
O,,SD_569,
D,,SD_569,
O,,SD_570,
D,,SD_570,
O,,SD_571,
D,,SD_571,
O,,SD_572,
D,,SD_572,
O,,SD_573,
D,,SD_573,
O,,SD_574,
D,,SD_574,
O,,SD_575,
D,,SD_575,
O,,SD_576,
D,,SD_576,
O,,SD_577,
D,,SD_577,
O,,SD_578,
D,,SD_578,
O,,SD_579,
D,,SD_579,
