Type,Sample_Wt(g),Sample_ID,Absorbance
B,,1_1,0.002
B,,1_2,0.001
B,,2_1,0.002
B,,2_2,0.004
C,,0,0.01
C,,0,0.001
C,,0,0.001
C,,1500,0.17
C,,1500,0.175
C,,1500,0.173
C,,3000,0.33
C,,3000,0.34
C,,3000,0.334
C,,4500,0.489
C,,4500,0.496
C,,4500,0.485
O,,A-19,0.158
D,,A-19,0.156
O,,A-58,0.102
D,,A-58,0.102
O,,A-75,0.068
D,,A-75,0.072
O,,A-77,0.07
D,,A-77,0.066
O,,A-83,0.074
D,,A-83,0.076
O,,A-91,0.084
D,,A-91,0.078
O,,A-98,0.058
D,,A-98,0.056
O,,A-108,0.072
D,,A-108,0.069
