Type,Sample_Wt(g),Sample_ID,Absorbance
B,,1_1,
B,,1_2,
B,,2_1,
B,,2_2,
C,,0.0,
C,,0.0,
C,,0.0,
C,,1500.0,
C,,1500.0,
C,,1500.0,
C,,3000.0,
C,,3000.0,
C,,3000.0,
C,,4500.0,
C,,4500.0,
C,,4500.0,
O,,SD2_685,
D,,SD2_685,
O,,SD2_686,
D,,SD2_686,
O,,SD2_687,
D,,SD2_687,
O,,SD2_688,
D,,SD2_688,
