Type,Sample_Wt(g),Sample_ID,Absorbance
B,,1_1,0.004
B,,1_2,0.003
B,,2_1,0.002
B,,2_2,0.002
C,,0,0.001
C,,0,0.001
C,,0,0.002
C,,1500,0.16
C,,1500,0.168
C,,1500,0.153
C,,3000,0.282
C,,3000,0.281
C,,3000,0.29
C,,4500,0.403
C,,4500,0.492
C,,4500,0.447
O,0.3,LIG-182,0.042
D,,LIG-182,0.049
O,0.3,LIG-190,0.059
D,,LIG-190,0.059
O,0.3,LIG-191,0.067
D,,LIG-191,0.077
O,0.3,LIG-196,0.083
D,,LIG-196,0.075
O,0.3,LIG-200,0.06
D,,LIG-200,0.065
O,0.3,LIG-236,0.048
D,,LIG-236,0.05
