Type,Sample_Wt(g),Sample_ID,Absorbance
B,,1_1,0
B,,1_2,0
B,,2_1,0
B,,2_2,0
C,,0,0.001
C,,0,0.002
C,,0,0.002
C,,1500,0.174
C,,1500,0.176
C,,1500,0.176
C,,3000,0.336
C,,3000,0.344
C,,3000,0.346
C,,4500,0.514
C,,4500,0.509
C,,4500,0.511
O,,LIG-44,0.069
D,,LIG-44,0.068
O,,LIG-45,0.08
D,,LIG-45,0.078
O,,LIG-46,0.07
D,,LIG-46,0.067
O,,LIG-47,0.07
D,,LIG-47,0.072
O,,LIG-48,0.079
D,,LIG-48,0.081
O,,LIG-49,0.055
D,,LIG-49,0.052
O,,LIG-50,0.074
D,,LIG-50,0.08
O,,LIG-148,0.048
D,,LIG-148,0.047
