Type,Sample_Wt(g),Sample_ID,Absorbance
B,,1_1,
B,,1_2,
B,,2_1,
B,,2_2,
C,,0.0,
C,,0.0,
C,,0.0,
C,,1500.0,
C,,1500.0,
C,,1500.0,
C,,3000.0,
C,,3000.0,
C,,3000.0,
C,,4500.0,
C,,4500.0,
C,,4500.0,
O,,MR_USB_021,
D,,MR_USB_021,
O,,MR_USB_022,
D,,MR_USB_022,
O,,MR_USB_023,
D,,MR_USB_023,
O,,MR_USB_024,
D,,MR_USB_024,
O,,MR_USB_025,
D,,MR_USB_025,
O,,MR_USB_026,
D,,MR_USB_026,
O,,MR_USB_027,
D,,MR_USB_027,
O,,MR_USB_028,
D,,MR_USB_028,
O,,MR_USB_029,
D,,MR_USB_029,
O,,MR_USB_030,
D,,MR_USB_030,
O,,MR_USB_031,
D,,MR_USB_031,
O,,MR_USB_032,
D,,MR_USB_032,
O,,MR_USB_033,
D,,MR_USB_033,
O,,MR_USB_034,
D,,MR_USB_034,
O,,MR_USB_035,
D,,MR_USB_035,
O,,MR_USB_036,
D,,MR_USB_036,
O,,MR_USB_037,
D,,MR_USB_037,
O,,MR_USB_038,
D,,MR_USB_038,
O,,MR_USB_039,
D,,MR_USB_039,
O,,MR_USB_040,
D,,MR_USB_040,
