Type,Sample_Wt(g),Sample_ID,Absorbance
B,,1_1,
B,,1_2,
B,,2_1,
B,,2_2,
C,,0.0,
C,,0.0,
C,,0.0,
C,,549.5825955,
C,,549.5825955,
C,,549.5825955,
C,,1099.165191,
C,,1099.165191,
C,,1099.165191,
C,,4396.660764,
C,,4396.660764,
C,,4396.660764,
O,,MR_USB_141,
D,,MR_USB_141,
O,,MR_USB_142,
D,,MR_USB_142,
O,,MR_USB_143,
D,,MR_USB_143,
O,,MR_USB_144,
D,,MR_USB_144,
O,,MR_USB_145,
D,,MR_USB_145,
O,,MR_USB_146,
D,,MR_USB_146,
O,,MR_USB_147,
D,,MR_USB_147,
O,,MR_USB_148,
D,,MR_USB_148,
O,,MR_USB_149,
D,,MR_USB_149,
O,,MR_USB_150,
D,,MR_USB_150,
O,,MR_USB_151,
D,,MR_USB_151,
O,,MR_USB_152,
D,,MR_USB_152,
O,,MR_USB_153,
D,,MR_USB_153,
O,,MR_USB_154,
D,,MR_USB_154,
O,,MR_USB_155,
D,,MR_USB_155,
O,,MR_USB_156,
D,,MR_USB_156,
O,,MR_USB_157,
D,,MR_USB_157,
O,,MR_USB_158,
D,,MR_USB_158,
O,,MR_USB_159,
D,,MR_USB_159,
O,,MR_USB_160,
D,,MR_USB_160,
