Type,Sample_Wt(g),Sample_ID,Absorbance
B,,1_1,0.011
B,,1_2,0.01
B,,2_1,0.009
B,,2_2,0.009
C,,0,0.008
C,,0,0.011
C,,0,0.007
C,,549.5825955,0.302
C,,549.5825955,0.304
C,,549.5825955,0.305
C,,1099.165191,0.583
C,,1099.165191,0.582
C,,1099.165191,0.595
C,,4396.660764,2.33
C,,4396.660764,2.378
C,,4396.660764,2.309
O,0.3,LIF-260,0.234
D,,LIF-260,0.226
O,0.3,LIF-260,0.219
D,,LIF-260,0.219
